Ticker,Fitur,Fold,Dense_Units,Hidden_Units,Dropout,LR,Batch_Size,Optimizer,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ADMR,OHLVC_LAG_MA,2,128,192,0.18282696625074807,0.004669847904311889,16,Adam,9,0.4871317744255066,0.42216359333536174,0.4196529385507948,0.48713177120583173,-0.6197124784954722
ADMR,OHLVC_LAG_MA,3,128,96,0.3568629506735068,0.002467478589514042,16,SGD,20,0.1664210855960846,0.14139839883395655,2.4298614433155983,0.16642109271948272,-0.125304717422547
ADMR,OHLVC_LAG_MA,4,32,64,0.3696611299925041,0.0003644719272220901,32,RMSprop,71,0.06416648626327515,0.04642461306752484,0.1290379667451447,0.06416648482913828,0.3372936439295948
ADMR,OHLVC_LAG_MA,5,128,160,0.29944883729294963,0.003872568443427362,16,RMSprop,1,0.2242075651884079,0.18392002399783206,0.17480957450280485,0.22420755988504038,0.4128323165121838
ADMR,OHLVC_LAG_EMA,1,160,256,0.47500571741565323,0.0002024209529273827,16,AdamW,71,0.5811439156532288,0.49080711270280436,1.2576340208399517,0.581143895421405,-2.0936211864975047
ADMR,OHLVC_LAG_EMA,2,256,32,0.18066856925407654,0.00476386592891715,16,AdamW,27,0.4864909052848816,0.4127933293835225,0.4444706222186222,0.486490906184432,-0.6154535311971117
ADMR,OHLVC_LAG_EMA,3,64,256,0.32848210058332217,0.0013846010992966064,64,AdamW,45,0.17351724207401276,0.14379072108557747,2.23655094211199,0.1735172342373587,-0.2233159388929813
ADMR,OHLVC_LAG_EMA,4,96,32,0.48592370641764404,0.0007524406176583718,32,RMSprop,44,0.06451919674873352,0.047656730470591636,0.13948044586610953,0.0645191984664812,0.32998802317434184
ADMR,OHLVC_LAG_EMA,5,64,192,0.10237835110761948,0.0016159313097091764,16,RMSprop,1,0.2710157036781311,0.21256068442195966,0.19709860271463253,0.2710156963017865,0.14207261741487587
ADMR,OHLVC_LAG_RSI,1,128,96,0.3155951972577314,0.0015446016766336244,16,RMSprop,30,0.5821466445922852,0.48728948720098514,1.3424810306368993,0.5821466494360423,-2.104306379734836
ADMR,OHLVC_LAG_RSI,2,192,128,0.3651673902810991,0.0045297770408481985,16,AdamW,76,0.5036536455154419,0.43233256761593086,0.44710079364325744,0.503653630526837,-0.7314460126645506
ADMR,OHLVC_LAG_RSI,3,224,96,0.167757140402575,0.00016217876177707316,32,Adam,6,0.1728176325559616,0.1459971001425436,2.2204782813805073,0.1728176371025831,-0.21347134864598827
ADMR,OHLVC_LAG_RSI,4,256,192,0.10624635024931264,0.0005348464729551011,16,Adam,8,0.06986503303050995,0.05249624764394846,0.1536868870462096,0.06986503433992323,0.21435854213900485
ADMR,OHLVC_LAG_RSI,5,224,32,0.24282262074960934,0.004819024205778555,64,Adam,1,0.22678813338279724,0.17446756145286374,0.1630269727328401,0.22678813546520796,0.3992382114988213
ADMR,OHLVC_LAG_MACD,1,160,160,0.3056028467767878,0.0025310961397107925,32,RMSprop,1,0.5348221063613892,0.439024044015429,1.2499538763399376,0.5348220858214651,-1.6201034553611873
