Ticker,Fitur,Fold,Dense_Units,Hidden_Units,Dropout,LR,Batch_Size,Optimizer,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ACES,OHLVC_LAG_EMA,1,192,224,0.27539767239028806,0.0025077140569808878,32,Adam,2,0.7429383993148804,0.5307098657024967,0.14068690054887076,0.742938394008903,0.4147275660745412
ACES,OHLVC_LAG_EMA,2,192,224,0.4970894803266379,0.0047595615175300586,32,Adam,3,0.34061309695243835,0.2514024721208982,0.2569064876126924,0.34061308339045004,0.6274735050699756
ACES,OHLVC_LAG_EMA,3,96,160,0.45882779988375455,0.004834952308932112,64,Adam,33,0.19217613339424133,0.14876287402262842,0.23223201084860393,0.19217613531346314,0.6807410829625553
ACES,OHLVC_LAG_EMA,4,64,96,0.29109445184233196,0.003769480088112408,32,Adam,58,0.22071760892868042,0.1721050463751162,0.11234122304223282,0.22071761355448996,0.5563639706009387
ACES,OHLVC_LAG_EMA,5,32,192,0.38975479871383856,0.0016849125681441212,16,RMSprop,10,0.16120228171348572,0.1263406012603065,0.2817756208540795,0.16120227590544986,0.22068060658248212
ACES,OHLVC_LAG_RSI,1,256,256,0.3053296893096224,0.0035198195428804914,16,Adam,4,0.621108889579773,0.4453503245101916,0.12176755288891677,0.6211089553025659,0.5909390276788534
ACES,OHLVC_LAG_RSI,2,256,192,0.49386905403674514,0.0008451779738875637,64,RMSprop,6,0.35409486293792725,0.2592690619198637,0.2615264925034049,0.35409486237496607,0.5974000044373888
ACES,OHLVC_LAG_RSI,3,96,64,0.4683978108028256,0.0010722286887363333,16,RMSprop,39,0.20303796231746674,0.16283911355758926,0.2576826484050686,0.20303797271549412,0.643632030793036
ACES,OHLVC_LAG_RSI,4,160,160,0.1095455027971407,0.0028054101027662113,32,Adam,20,0.2559102773666382,0.19062988526883193,0.11973348258830734,0.25591028997742266,0.40361278618979035
ACES,OHLVC_LAG_RSI,5,128,128,0.32268245613382607,0.002217497814003621,32,RMSprop,13,0.16270491480827332,0.12873977267616174,0.27870965808847376,0.16270490316072936,0.20608423261960107
ACES,OHLVC_LAG_MACD,1,160,192,0.10013172108852644,0.0027128882566614413,16,AdamW,1,0.6966139078140259,0.5033221669243672,0.13435779076843188,0.6966139259093538,0.4854391164454439
ACES,OHLVC_LAG_MACD,2,192,96,0.13971061538972973,0.0014907867030235543,16,SGD,30,0.34635400772094727,0.2587945975891993,0.26070521520425516,0.3463539942393225,0.6148100783453168
ACES,OHLVC_LAG_MACD,3,64,224,0.3832031793488342,0.0038466445874830997,64,Adam,28,0.20425103604793549,0.1586005439782641,0.27501133643481773,0.20425102086910496,0.6393610773186608
ACES,OHLVC_LAG_MACD,4,192,224,0.335827656302207,0.004964533310136282,16,Adam,10,0.20952248573303223,0.1610838634754848,0.1038186894525837,0.20952248811834703,0.6002263995308563
ACES,OHLVC_LAG_MACD,5,32,224,0.344395822836054,0.0013745886537645743,16,AdamW,16,0.16284199059009552,0.12836682575862768,0.29196725614392965,0.1628419947333063,0.20474579706332519
ACES,OHLVC_LAG_MA_EMA,1,224,224,0.3247342165736439,0.0017864371763164368,64,AdamW,3,0.7974939942359924,0.5566665420665033,0.14682554120565947,0.7974940246811199,0.32561587308024653
ACES,OHLVC_LAG_MA_EMA,2,64,256,0.22604116828323084,0.0027717267854094614,16,RMSprop,4,0.33681684732437134,0.25320116103778895,0.2508701078529884,0.3368168612933993,0.6357310418634264
ACES,OHLVC_LAG_MA_EMA,3,256,96,0.45993530645971115,0.004394652713567803,64,Adam,44,0.1975100338459015,0.15366523731603454,0.25242402823662163,0.19751004034433095,0.6627728899781029
ACES,OHLVC_LAG_MA_EMA,4,96,128,0.2670092541381069,0.0027177283528727553,16,RMSprop,16,0.18328756093978882,0.13709268076948694,0.08986528126956278,0.1832875592828411,0.6940722996643085
ACES,OHLVC_LAG_MA_EMA,5,256,256,0.3509195716682544,0.0012658812452894309,16,RMSprop,10,0.16479772329330444,0.12827131875955414,0.28598377958624677,0.16479773470602668,0.185529008282999
ACES,OHLVC_LAG_MA_RSI,1,160,224,0.2778384009580115,0.002981160277736457,64,Adam,5,0.6846305131912231,0.4930883077115003,0.13556922136342833,0.6846305325033504,0.5029901553926825
ACES,OHLVC_LAG_MA_RSI,2,192,192,0.48679449298444155,0.004911301738828716,64,Adam,2,0.36113137006759644,0.2644266290632566,0.26823338880746483,0.36113134601973074,0.5812402924037099
ACES,OHLVC_LAG_MA_RSI,3,256,224,0.33722733405159144,0.00013104112039821514,32,AdamW,3,0.216869056224823,0.17452763663492002,0.29824535714570916,0.21686905426834321,0.5934262864982044
ACES,OHLVC_LAG_MA_RSI,4,64,160,0.3435777980215227,0.0028148875740937867,16,RMSprop,12,0.2190166860818863,0.16868456487824965,0.10838965356279626,0.21901668704599708,0.5631752503665524
ACES,OHLVC_LAG_MA_RSI,5,32,128,0.35097066468867144,0.004509771144048023,64,RMSprop,22,0.15886075794696808,0.12301676220284644,0.2906721708235353,0.15886076074849326,0.2431559139892201
ACES,OHLVC_LAG_MA_MACD,1,128,128,0.17262878900016898,0.0037550489994552386,64,AdamW,5,1.1295263767242432,0.8571903334817369,0.2190715485142819,1.1295263724072722,-0.35283619715754355
ACES,OHLVC_LAG_MA_MACD,2,224,192,0.24215553303982273,0.0016973578481364628,16,AdamW,1,0.355678528547287,0.26626426579376605,0.26188893203064173,0.3556785327573331,0.5937907373126521
ACES,OHLVC_LAG_MA_MACD,3,160,256,0.44857596008293577,0.004938410989061989,64,Adam,21,0.19550734758377075,0.15037509940491006,0.2396738783027295,0.19550735397302849,0.6695769610226453
ACES,OHLVC_LAG_MA_MACD,4,160,192,0.40285063464074233,0.003477162345188034,16,RMSprop,8,0.1860111951828003,0.14382876510482057,0.09166642836863323,0.1860111936698068,0.6849126370793692
ACES,OHLVC_LAG_MA_MACD,5,160,96,0.4882934927593304,0.004923222905605597,32,RMSprop,75,0.15580005943775177,0.12262077723774693,0.2924945121393804,0.15580005041260434,0.27203863024804487
ACES,OHLVC_LAG_EMA_RSI,1,256,224,0.29174373360608047,0.002345592301376723,16,AdamW,3,0.7932024598121643,0.5414089532000113,0.14008515270609673,0.7932024845210957,0.3328544463243619
ACES,OHLVC_LAG_EMA_RSI,2,192,224,0.1204460281953712,0.0039315534935851345,16,AdamW,1,0.3413432836532593,0.2548945956242845,0.25054429976240067,0.3413432787920353,0.6258745723357515
ACES,OHLVC_LAG_EMA_RSI,3,160,96,0.43668789361546356,0.002768758920232392,32,Adam,41,0.1990138292312622,0.1562441321157473,0.24453105968564987,0.1990138319599249,0.6576182169405298
ACES,OHLVC_LAG_EMA_RSI,4,64,96,0.42674522530023234,0.003101840036088547,16,RMSprop,4,0.21869023144245148,0.1657835452033407,0.10756252632161847,0.21869023675362287,0.5644764780803919
ACES,OHLVC_LAG_EMA_RSI,5,160,64,0.4596636451608214,0.0019744912938297727,32,RMSprop,85,0.15882419049739838,0.12199663901860087,0.2953498886514958,0.15882419206564866,0.24350431476116352
ACES,OHLVC_LAG_EMA_MACD,1,128,256,0.225482295874329,0.0038278192599559796,32,Adam,1,0.7609935402870178,0.5617821523329758,0.15503281953389073,0.7609935571333583,0.38593488764961337
ACES,OHLVC_LAG_EMA_MACD,2,128,32,0.4194545090244755,0.0023334940037818904,16,Adam,3,0.35170018672943115,0.2620952799349714,0.2577107872106923,0.35170019389824964,0.6028269882215125
ACES,OHLVC_LAG_EMA_MACD,3,96,128,0.46975605558963107,0.003316441999286017,16,Adam,22,0.20294493436813354,0.15739891063684813,0.270072382441567,0.20294493604458927,0.643958547973744
ACES,OHLVC_LAG_EMA_MACD,4,32,256,0.12077913420852396,0.0029620043143812336,16,AdamW,98,0.2593882977962494,0.20927776093618689,0.1291596129181203,0.2593882977240346,0.3872919531068808
ACES,OHLVC_LAG_EMA_MACD,5,256,96,0.15571863610099912,0.0011823348255384683,16,RMSprop,12,0.16348843276500702,0.12532064597884376,0.29960793811715747,0.1634884313067655,0.19841939727237967
ACES,OHLVC_LAG_RSI_MACD,1,256,128,0.4600654430674895,0.004962809069267623,32,AdamW,6,0.8480270504951477,0.5731487119029434,0.14671361035157615,0.8480270584701388,0.23744375218211633
ACES,OHLVC_LAG_RSI_MACD,2,256,192,0.29212647503693895,0.002232585489464366,32,Adam,2,0.3437964916229248,0.2518808389971565,0.2550449199556847,0.3437964902493767,0.6204776188392098
ACES,OHLVC_LAG_RSI_MACD,3,256,160,0.44881640109300125,0.0008009330058206245,32,RMSprop,36,0.18901096284389496,0.14659794612026128,0.23801551592709097,0.1890109702432652,0.6911709480541492
ACES,OHLVC_LAG_RSI_MACD,4,96,96,0.379416371447043,0.0036811207166834864,16,RMSprop,8,0.20328137278556824,0.15856887580263826,0.10014889722409438,0.20328138306650811,0.6236880240570736
ACES,OHLVC_LAG_RSI_MACD,5,128,64,0.4920483663964501,0.0032238026150946874,64,RMSprop,43,0.14879870414733887,0.11606690120968116,0.26693643218943736,0.14879871286380703,0.33599477810285505
